area,ca,curso,modalidade,N,fracN,idd,iddc,idd_faixa,ano
55,Privada com fins lucrativos,1300373,Educação Presencial,4,1.0,-1.9421,0.9461,2,2019
69,Privada com fins lucrativos,1303896,Educação Presencial,2,1.0,8.7453,5.0,5,2019
21,Privada com fins lucrativos,1108728,Educação Presencial,40,0.8,-2.715,0.4763,1,2019
5806,Privada com fins lucrativos,1259257,Educação Presencial,4,1.0,-0.7663,2.2501,3,2019
5902,Privada com fins lucrativos,1259258,Educação Presencial,2,1.0,-4.1544,0.1632,1,2019
5710,Privada com fins lucrativos,1178528,Educação Presencial,37,0.925,-0.3781,2.403,3,2019
6208,Privada com fins lucrativos,1178529,Educação Presencial,10,0.909090909,-1.768,1.766,2,2019
3501,Privada com fins lucrativos,373442,Educação Presencial,10,0.909090909,-4.9465,0.2704,1,2019
19,Privada com fins lucrativos,91677,Educação Presencial,34,0.829268293,0.1403,2.5543,3,2019
6307,Pública Federal,1445881,Educação Presencial,8,1.0,3.0185,3.5188,4,2019
5710,Privada com fins lucrativos,74026,Educação Presencial,67,0.72826087,0.0477,2.6638,3,2019
36,Privada com fins lucrativos,82631,Educação Presencial,23,0.851851852,-0.7118,2.1564,3,2019
6307,Privada com fins lucrativos,57691,Educação Presencial,12,0.8,0.7522,2.6937,3,2019
23,Privada com fins lucrativos,58834,Educação Presencial,24,0.75,0.8574,3.0013,4,2019
55,Privada com fins lucrativos,1260243,Educação Presencial,16,1.0,-0.7193,1.8389,2,2019
19,Privada com fins lucrativos,1260246,Educação Presencial,17,0.586206897,-0.4507,2.2301,3,2019
5710,Pública Federal,1267596,Educação Presencial,9,1.0,5.5526,5.0,5,2019
36,Privada sem fins lucrativos,109568,Educação Presencial,27,0.84375,-0.9121,2.0388,3,2019
23,Privada sem fins lucrativos,109566,Educação Presencial,24,0.827586207,0.2261,2.6442,3,2019
23,Privada com fins lucrativos,71207,Educação Presencial,13,0.8125,2.4415,3.8973,4,2019
23,Privada com fins lucrativos,73517,Educação Presencial,11,0.846153846,0.6948,2.9093,3,2019
5814,Privada sem fins lucrativos,5000309,Educação Presencial,3,1.0,-1.5076,2.0955,3,2019
5710,Privada sem fins lucrativos,1112377,Educação Presencial,28,0.756756757,0.1271,2.7124,3,2019
55,Privada sem fins lucrativos,1048120,Educação Presencial,17,1.0,-1.7452,1.0899,2,2019
6208,Privada sem fins lucrativos,105903,Educação Presencial,9,0.9,2.9709,3.6847,4,2019
6405,Privada com fins lucrativos,91005,Educação Presencial,19,0.904761905,-1.184,1.2849,2,2019
19,Privada com fins lucrativos,91007,Educação Presencial,24,0.857142857,-0.7633,2.0586,3,2019
28,Privada com fins lucrativos,1283695,Educação Presencial,35,0.897435897,-0.8183,1.9239,2,2019
95,Privada com fins lucrativos,1283697,Educação Presencial,3,1.0,1.0872,2.9932,4,2019
5806,Privada com fins lucrativos,1193189,Educação Presencial,6,0.6,-0.714,2.2692,3,2019
36,Privada com fins lucrativos,1193190,Educação Presencial,29,0.935483871,-0.2679,2.4171,3,2019
5710,Privada com fins lucrativos,1069344,Educação Presencial,25,0.757575758,-1.7202,1.581,2,2019
6208,Privada com fins lucrativos,1069345,Educação Presencial,9,0.9,-4.4668,0.6733,1,2019
5902,Privada com fins lucrativos,1069346,Educação Presencial,18,0.857142857,-0.595,1.893,2,2019
92,Pública Federal,1158260,Educação Presencial,31,0.756097561,-0.2099,2.8553,3,2019
17,Pública Federal,1292728,Educação Presencial,41,0.891304348,0.0668,2.808,3,2019
23,Privada sem fins lucrativos,92973,Educação Presencial,16,0.941176471,0.9473,3.0521,4,2019
5710,Privada sem fins lucrativos,1205614,Educação Presencial,29,0.90625,-1.2784,1.8516,2,2019
6208,Privada sem fins lucrativos,5000338,Educação Presencial,23,0.884615385,-0.8174,2.1509,3,2019
17,Pública Federal,1270509,Educação Presencial,8,0.32,2.83,5.0,5,2019
5,Pública Federal,1270511,Educação Presencial,6,0.545454545,3.9232,5.0,5,2019
51,Pública Federal,1270512,Educação Presencial,2,1.0,7.7547,5.0,5,2019
23,Privada sem fins lucrativos,117787,Educação Presencial,16,0.8,-0.3404,2.3238,3,2019
5,Privada sem fins lucrativos,117292,Educação Presencial,33,0.75,-1.345,0.8543,1,2019
17,Privada sem fins lucrativos,21556,Educação Presencial,26,0.722222222,0.1498,2.8738,3,2019
36,Privada sem fins lucrativos,54239,Educação Presencial,22,0.916666667,-1.0073,1.9829,3,2019
23,Privada sem fins lucrativos,56496,Educação Presencial,17,0.894736842,-0.135,2.44,3,2019
90,Pública Estadual,5000691,Educação Presencial,22,0.647058824,-1.9623,1.5389,2,2019
5806,Privada com fins lucrativos,95149,Educação Presencial,17,0.944444444,0.1261,2.5748,3,2019
6208,Privada com fins lucrativos,95153,Educação Presencial,7,0.777777778,-0.3807,2.3277,3,2019
17,Privada com fins lucrativos,113210,Educação Presencial,30,0.857142857,0.5931,3.2255,4,2019
5710,Privada com fins lucrativos,119936,Educação Presencial,24,0.827586207,-0.5005,2.3281,3,2019
6307,Privada com fins lucrativos,87496,Educação Presencial,6,1.0,4.3685,4.0102,5,2019
55,Privada com fins lucrativos,108698,Educação Presencial,7,0.875,0.327,2.6027,3,2019
36,Privada com fins lucrativos,59835,Educação Presencial,6,0.857142857,0.9331,3.1225,4,2019
5902,Privada com fins lucrativos,1171966,Educação Presencial,13,0.722222222,1.2032,2.7669,3,2019
21,Privada com fins lucrativos,1174106,Educação Presencial,12,0.923076923,0.0303,2.3654,3,2019
23,Privada com fins lucrativos,51127,Educação Presencial,10,0.769230769,0.7753,2.9548,4,2019
28,Privada com fins lucrativos,97085,Educação Presencial,6,1.0,-2.7727,0.5962,1,2019
5710,Privada com fins lucrativos,1205398,Educação Presencial,46,0.93877551,0.6548,3.0356,4,2019
23,Privada com fins lucrativos,1187877,Educação Presencial,35,0.875,0.1439,2.5977,3,2019
19,Privada com fins lucrativos,1187878,Educação Presencial,11,1.0,-0.3125,2.3059,3,2019
3501,Privada com fins lucrativos,405178,Educação Presencial,11,1.0,0.804,2.9479,4,2019
12,Privada com fins lucrativos,90059,Educação Presencial,103,0.980952381,-0.0411,3.2101,4,2019
17,Pública Federal,107476,Educação Presencial,34,0.918918919,1.3169,3.7996,4,2019
17,Pública Estadual,7843,Educação Presencial,33,0.891891892,1.221,3.7235,4,2019
90,Privada com fins lucrativos,1284836,Educação Presencial,9,1.0,2.7795,3.565,4,2019
95,Privada com fins lucrativos,1322312,Educação Presencial,22,0.88,1.0263,2.9633,4,2019
51,Pública Estadual,92593,Educação Presencial,27,0.964285714,1.7932,3.8956,4,2019
3501,Privada com fins lucrativos,1205111,Educação Presencial,6,1.0,5.7649,5.0,5,2019
23,Privada com fins lucrativos,1258876,Educação Presencial,20,0.714285714,-0.4535,2.2598,3,2019
5710,Privada com fins lucrativos,1120096,Educação Presencial,30,1.0,-0.6728,2.2225,3,2019
23,Privada com fins lucrativos,5000183,Educação Presencial,37,0.804347826,-0.0991,2.4603,3,2019
5710,Privada com fins lucrativos,1171610,Educação Presencial,85,0.817307692,-0.2952,2.4538,3,2019
21,Privada com fins lucrativos,1203441,Educação Presencial,49,0.803278689,-0.2264,2.1887,3,2019
6002,Pública Federal,1127057,Educação Presencial,20,0.952380952,0.1259,2.6006,3,2019
5,Pública Federal,1102648,Educação Presencial,31,0.939393939,-0.6701,1.6631,2,2019
6405,Pública Federal,1102649,Educação Presencial,8,1.0,2.2104,3.7148,4,2019
3501,Privada sem fins lucrativos,1285215,Educação Presencial,49,0.875,-0.1488,2.5043,3,2019
36,Privada com fins lucrativos,46178,Educação Presencial,18,0.857142857,0.2323,2.7109,3,2019
6008,Pública Federal,1178244,Educação Presencial,14,0.933333333,2.7004,3.6785,4,2019
4003,Privada sem fins lucrativos,54204,Educação Presencial,20,0.909090909,-0.5432,2.1536,3,2019
5814,Privada sem fins lucrativos,54205,Educação Presencial,18,1.0,0.5161,2.92,3,2019
5806,Privada sem fins lucrativos,54207,Educação Presencial,13,0.866666667,-0.0065,2.5266,3,2019
6008,Privada sem fins lucrativos,54208,Educação Presencial,17,0.894736842,-0.0565,2.3498,3,2019
5902,Privada sem fins lucrativos,1184347,Educação Presencial,28,0.965517241,0.7734,2.558,3,2019
5806,Privada sem fins lucrativos,1203645,Educação Presencial,13,1.0,-0.668,2.2859,3,2019
6208,Privada sem fins lucrativos,100644,Educação Presencial,21,0.913043478,2.0265,3.3023,4,2019
23,Privada com fins lucrativos,1199645,Educação Presencial,9,1.0,1.4502,3.3366,4,2019
5710,Privada com fins lucrativos,1285273,Educação Presencial,1,0.333333333,,,SC,2019
19,Privada com fins lucrativos,74280,Educação Presencial,49,0.790322581,-0.159,2.3901,3,2019
55,Privada com fins lucrativos,74282,Educação Presencial,31,0.939393939,0.014,2.3742,3,2019
23,Privada com fins lucrativos,107073,Educação Presencial,72,0.96,0.1709,2.613,3,2019
28,Privada com fins lucrativos,74278,Educação Presencial,51,0.822580645,-0.0732,2.4301,3,2019
6002,Privada com fins lucrativos,85710,Educação Presencial,17,0.894736842,-0.9109,2.1215,3,2019
5710,Privada com fins lucrativos,85712,Educação Presencial,94,0.895238095,-0.0021,2.6333,3,2019
5902,Privada com fins lucrativos,1205138,Educação Presencial,21,0.913043478,0.0931,2.2274,3,2019
5,Privada com fins lucrativos,117278,Educação Presencial,44,0.846153846,0.3654,2.9041,3,2019
5806,Privada com fins lucrativos,1259137,Educação Presencial,17,1.0,0.5129,2.7155,3,2019
19,Privada com fins lucrativos,81102,Educação Presencial,19,0.863636364,0.5879,2.7999,3,2019
6,Privada sem fins lucrativos,54969,Educação Presencial,98,0.924528302,-1.0114,1.2859,2,2019
12,Privada sem fins lucrativos,86288,Educação Presencial,121,0.968,-0.2384,2.9915,4,2019
28,Privada sem fins lucrativos,67202,Educação Presencial,3,1.0,-3.0214,0.4273,1,2019
36,Privada sem fins lucrativos,67204,Educação Presencial,97,0.906542056,-0.4778,2.2939,3,2019
55,Privada sem fins lucrativos,67206,Educação Presencial,1,1.0,,,SC,2019
27,Privada sem fins lucrativos,67584,Educação Presencial,26,0.787878788,0.5128,2.7177,3,2019
95,Privada sem fins lucrativos,1257980,Educação Presencial,36,0.972972973,-0.2639,2.3311,3,2019
3501,Privada sem fins lucrativos,346023,Educação Presencial,49,0.890909091,-0.6662,2.2633,3,2019
23,Privada sem fins lucrativos,82633,Educação Presencial,19,0.863636364,-0.347,2.32,3,2019
51,Pública Federal,87193,Educação Presencial,25,1.0,1.1784,3.4992,4,2019
17,Pública Federal,20841,Educação Presencial,50,0.980392157,0.5413,3.1844,4,2019
6002,Pública Federal,121504,Educação Presencial,45,0.957446809,-0.0087,2.5383,3,2019
6405,Pública Federal,121513,Educação Presencial,25,0.961538462,0.641,2.5913,3,2019
3501,Pública Estadual,92601,Educação Presencial,38,0.844444444,0.1872,2.6607,3,2019
12,Pública Estadual,7837,Educação Presencial,45,0.833333333,0.2664,3.551,4,2019
23,Pública Estadual,7841,Educação Presencial,31,0.96875,0.5687,2.838,3,2019
5710,Pública Estadual,1167833,Educação Presencial,57,0.93442623,-0.2139,2.5036,3,2019
4003,Pública Estadual,1154906,Educação Presencial,9,0.818181818,1.2095,2.8825,3,2019
6,Pública Estadual,18404,Educação Presencial,22,0.88,-0.254,2.1457,3,2019
6307,Privada com fins lucrativos,86668,Educação Presencial,34,0.829268293,0.697,2.6735,3,2019
5806,Privada com fins lucrativos,86670,Educação Presencial,67,0.8375,-0.1406,2.4778,3,2019
19,Privada com fins lucrativos,88588,Educação Presencial,32,0.820512821,-0.9751,1.9423,2,2019
6208,Privada com fins lucrativos,90717,Educação Presencial,65,0.878378378,-0.4621,2.2948,3,2019
23,Privada com fins lucrativos,99776,Educação Presencial,34,0.871794872,0.1148,2.5812,3,2019
5710,Privada com fins lucrativos,1121056,Educação Presencial,104,0.888888889,-0.1769,2.5262,3,2019
21,Privada com fins lucrativos,73894,Educação Presencial,93,0.861111111,-0.5195,1.987,3,2019
12,Privada com fins lucrativos,107666,Educação Presencial,99,0.933962264,-0.0344,3.2175,4,2019
5710,Privada com fins lucrativos,91011,Educação Presencial,192,0.849557522,-0.1304,2.5547,3,2019
6208,Privada com fins lucrativos,91043,Educação Presencial,17,0.708333333,0.935,2.8604,3,2019
5814,Privada com fins lucrativos,1284543,Educação Presencial,19,1.0,-0.1443,2.651,3,2019
5902,Privada com fins lucrativos,1161199,Educação Presencial,39,0.8125,-0.5683,1.906,2,2019
21,Privada com fins lucrativos,1106422,Educação Presencial,67,0.8375,0.0662,2.3901,3,2019
5806,Privada com fins lucrativos,1184782,Educação Presencial,25,0.714285714,-0.7027,2.2733,3,2019
6307,Privada com fins lucrativos,1158622,Educação Presencial,18,0.857142857,-1.4364,1.8969,2,2019
6405,Pública Federal,48915,Educação Presencial,40,1.0,-0.5548,1.7353,2,2019
51,Pública Federal,48917,Educação Presencial,20,0.952380952,-0.3592,2.5077,3,2019
36,Pública Federal,48919,Educação Presencial,40,0.975609756,0.8298,3.0619,4,2019
17,Pública Federal,48921,Educação Presencial,39,0.951219512,0.809,3.3967,4,2019
19,Pública Federal,48923,Educação Presencial,15,0.9375,1.7776,3.4527,4,2019
28,Pública Federal,48926,Educação Presencial,42,0.976744186,0.2222,2.6307,3,2019
6,Pública Federal,14613,Educação Presencial,51,1.0,-0.1483,2.2658,3,2019
23,Pública Federal,18235,Educação Presencial,27,1.0,0.3878,2.7357,3,2019
3501,Pública Federal,1292614,Educação Presencial,24,0.96,0.2094,2.671,3,2019
6008,Pública Federal,1178735,Educação Presencial,38,0.542857143,-0.4478,2.1612,3,2019
5902,Pública Federal,1178737,Educação Presencial,47,0.594936709,0.5949,2.4712,3,2019
6002,Pública Federal,1178741,Educação Presencial,13,0.464285714,0.9528,2.9826,4,2019
12,Pública Federal,1185076,Educação Presencial,40,1.0,0.9663,4.3268,5,2019
92,Pública Federal,1162285,Educação Presencial,20,0.8,-0.3077,2.8171,3,2019
17,Pública Federal,1309100,Educação Presencial,17,0.944444444,2.0068,4.3469,5,2019
5710,Privada com fins lucrativos,1161686,Educação Presencial,24,0.705882353,-1.0749,1.9763,3,2019
19,Privada com fins lucrativos,1116037,Educação Presencial,21,0.7,-1.537,1.6341,2,2019
23,Privada com fins lucrativos,102582,Educação Presencial,4,0.8,1.4456,3.334,4,2019
5710,Privada sem fins lucrativos,5000314,Educação Presencial,42,0.976744186,-0.5376,2.3053,3,2019
69,Privada com fins lucrativos,90408,Educação Presencial,2,0.5,1.1866,2.8892,3,2019
12,Pública Federal,1292713,Educação Presencial,27,1.0,0.5231,3.8355,4,2019
5710,Pública Federal,1103225,Educação Presencial,81,0.6328125,0.2643,2.7964,3,2019
6208,Pública Federal,1103226,Educação Presencial,12,0.631578947,2.2219,3.3815,4,2019
28,Privada com fins lucrativos,84657,Educação Presencial,8,1.0,-1.953,1.1531,2,2019
19,Privada com fins lucrativos,86536,Educação Presencial,15,0.789473684,-0.6735,2.1079,3,2019
17,Privada com fins lucrativos,91959,Educação Presencial,21,0.84,1.3431,3.8204,4,2019
36,Privada com fins lucrativos,91987,Educação Presencial,41,0.911111111,-1.1196,1.9169,2,2019
5710,Privada com fins lucrativos,94751,Educação Presencial,81,0.9,-0.1688,2.5311,3,2019
3501,Privada com fins lucrativos,1189370,Educação Presencial,5,0.5,-1.3694,1.9359,2,2019
23,Privada com fins lucrativos,84648,Educação Presencial,25,0.961538462,-0.0871,2.467,3,2019
6307,Privada sem fins lucrativos,5000315,Educação Presencial,14,0.933333333,-0.0623,2.3971,3,2019
21,Privada sem fins lucrativos,1283999,Educação Presencial,29,0.966666667,-0.4624,2.0263,3,2019
5806,Privada sem fins lucrativos,1153958,Educação Presencial,20,0.909090909,-1.0084,2.162,3,2019
36,Privada sem fins lucrativos,111666,Educação Presencial,35,1.0,-1.2917,1.8158,2,2019
23,Privada sem fins lucrativos,98719,Educação Presencial,18,0.857142857,0.9492,3.0532,4,2019
19,Privada sem fins lucrativos,98721,Educação Presencial,35,0.795454545,-0.5262,2.1886,3,2019
3501,Privada sem fins lucrativos,150036,Educação Presencial,13,0.8125,-1.4521,1.8974,2,2019
6307,Privada sem fins lucrativos,111654,Educação Presencial,20,1.0,-1.7717,1.7748,2,2019
17,Pública Estadual,11657,Educação Presencial,48,0.786885246,-0.3367,2.4878,3,2019
6208,Pública Federal,1109224,Educação Presencial,134,0.899328859,-0.1781,2.4097,3,2019
90,Pública Estadual,92486,Educação Presencial,32,0.941176471,-1.325,1.8112,2,2019
92,Pública Estadual,92488,Educação Presencial,17,0.894736842,0.0572,2.9597,4,2019
4003,Pública Estadual,20856,Educação Presencial,32,0.96969697,-1.2074,1.8775,2,2019
5806,Pública Estadual,11652,Educação Presencial,49,0.7,-1.4707,1.9938,3,2019
3501,Privada com fins lucrativos,105068,Educação Presencial,9,0.75,1.3296,3.1926,4,2019
12,Privada com fins lucrativos,84352,Educação Presencial,99,0.883928571,-0.3498,2.868,3,2019
23,Privada com fins lucrativos,62081,Educação Presencial,8,0.8,0.3647,2.7226,3,2019
28,Privada com fins lucrativos,71441,Educação Presencial,10,0.909090909,1.3604,3.404,4,2019
5,Privada com fins lucrativos,1284733,Educação Presencial,18,0.692307692,-0.3231,2.0791,3,2019
6208,Privada com fins lucrativos,1179742,Educação Presencial,17,0.62962963,1.1714,2.9561,4,2019
19,Privada com fins lucrativos,110436,Educação Presencial,7,0.875,0.8548,2.9463,4,2019
17,Pública Federal,1127989,Educação Presencial,36,0.923076923,-1.3818,1.6588,2,2019
6208,Privada sem fins lucrativos,76118,Educação Presencial,6,0.5,1.9848,3.2855,4,2019
5806,Privada sem fins lucrativos,57224,Educação Presencial,9,0.6,1.3857,3.0331,4,2019
5710,Privada sem fins lucrativos,57226,Educação Presencial,63,0.828947368,0.0344,2.6556,3,2019
6307,Privada sem fins lucrativos,88766,Educação Presencial,10,0.714285714,0.3931,2.5629,3,2019
4003,Privada sem fins lucrativos,76074,Educação Presencial,5,0.714285714,0.2745,2.4937,3,2019
5814,Privada com fins lucrativos,49370,Educação Presencial,3,0.75,-5.683,0.3944,1,2019
5902,Privada com fins lucrativos,116688,Educação Presencial,33,0.647058824,-0.5569,1.9115,2,2019
6208,Privada com fins lucrativos,117910,Educação Presencial,21,0.677419355,-0.452,2.2988,3,2019
5710,Privada com fins lucrativos,1179407,Educação Presencial,40,0.454545455,-0.8018,2.1435,3,2019
5806,Privada com fins lucrativos,49369,Educação Presencial,21,0.381818182,-0.8498,2.2197,3,2019
55,Privada sem fins lucrativos,79868,Educação Presencial,31,0.738095238,-1.4516,1.3043,2,2019
5,Privada sem fins lucrativos,79870,Educação Presencial,63,0.649484536,-0.4398,1.9392,2,2019
